# Constructed from biom file
#OTU ID	CS.003	CS.006	CS.019	CS.032	CS.043	CS.049	CS.050	CS.061	CS.075	CS.095	CS.183	L.006.M1	L.008.M1	T.CS.180	CS.033	CS.037	CS.072	CS.117	CS.120	CS.145	CS.165	CS.172	CS.199	CS.203	CS.212	CS.214	CS.218	CS.263	CS.264	CS.278	CS.297	CS.311	CS.350	CS.351	CS.388	CS.395	T.CS.111	CS.177	CS.186	CS.243	CS.265	CS.270	CS.280	CS.305	CS.323	CS.332	T.CS.116	T.CS.119	T.CS.163	CS.029	CS.096	CS.101	CS.115	CS.182	CS.349	CS.389	CS.390	CS.391	CS.393	T.CS.093	T.CS.162	T.CS.019	CS.086	CS.166	CS.233	CS.283	CS.372	CS.377	L.004.M1	T.CS.025	T.CS.096	CS.181	CS.255	CS.275	CS.385	CS.386	CS.370	CS.228	CS.256	CS.359	CS.158	CS.223	CS.308.0	CS.326	CS.369	CS.252	CS.077	T.CS.177	CS.249	CS.325	CS.363	CS.131	CS.206	CS.036	CS.268	CS.146	CS.039	CS.063	CS.079	CS.210	CS.293	CS.319	T.CS.127	T.CS.128	T.CS.133	T.CS.157	CS.176	CS.227	CS.331	CS.362	CS.380	CS.235	CS.298	T.CS.159	CS.164	L.034.M0	T.CS.007	T.CS.130	TFS.025	CS.360	CS.060	CS.128	CS.147	CS.195	CS.309	CS.231	CS.188	CS.129	CS.184	CS.374	CS.242	CS.066	CS.159	CS.276	CS.290	CS.322	T.CS.143	CS.125	CS.345.0	CS.067	CS.222	CS.135	CS.149	CS.150	CS.156	CS.187	CS.189	CS.204	CS.247	CS.269	CS.288	CS.292	CS.303	CS.320	CS.337	CS.344	CS.348	CS.379	TFS.024	CS.316	CS.018	CS.026	CS.028	CS.137	CS.213	T.CS.032	CS.111	CS.321	CS.152	CS.169	T.CS.148	CS.055	CS.113	CS.119	CS.160	CS.167	CS.170	CS.171	CS.230	CS.008	CS.011	CS.014	CS.040	CS.122	CS.123	T.CS.072	T.CS.124	CS.030	CS.041	CS.044	CS.045	CS.047	CS.052	CS.058	CS.065	CS.073	CS.082	CS.098	CS.126	CS.133	CS.138	CS.155	CS.157	CS.163	CS.173	CS.196	CS.215	CS.220	CS.236	CS.237	CS.238	CS.261	CS.272	CS.274	CS.277	CS.286	CS.300	CS.301	CS.327	CS.330	CS.335	CS.338	CS.343	CS.364	CS.367	CS.382	L.007.M1	L.012.M1	T.CS.001	T.CS.004	T.CS.005	T.CS.009	T.CS.014	T.CS.018	T.CS.021	T.CS.031	T.CS.033	T.CS.034	T.CS.035	T.CS.037	T.CS.042	T.CS.046	T.CS.048	T.CS.049	T.CS.055	T.CS.065	T.CS.074	T.CS.075	T.CS.079	T.CS.087	T.CS.089	T.CS.091	T.CS.109	T.CS.118	T.CS.126	T.CS.134	T.CS.138	T.CS.139	T.CS.153	T.CS.170	T.CS.171	TFS.004	TFS.021	TFS.022	TFS.028	CS.234	CS.302	CS.334	T.CS.011	CS.059	CS.217	T.CS.029	T.CS.052	T.CS.061	CS.068	T.CS.054	T.CS.068	T.CS.077	TFS.023	T.CS.022	CS.284	CS.013	CS.090	CS.368	CS.375	CS.285	T.CS.154	L.032.M0	L.033.M0	T.CS.136	T.CS.122	CS.071	T.CS.047	T.CS.108	CS.232	L.005.M1	CS.258	CS.328	L.036.M0	T.CS.145	CS.004	CS.053	CS.103	CS.114	CS.116	CS.124	CS.153	CS.161	CS.178	CS.191	CS.207	CS.224	CS.253	CS.304	CS.306	CS.307	CS.329	CS.500	T.CS.016	T.CS.041	T.CS.082	T.CS.086	T.CS.092	T.CS.140	T.CS.017	T.CS.044	T.CS.110	T.CS.151	CS.005	CS.023	CS.193	CS.336	CS.356	T.CS.066	T.CS.099	CS.056	T.CS.063	CS.002	CS.127	T.CS.107	L.035.M0	T.CS.103	T.CS.168	CS.154	T.CS.053	CS.202	CS.282	CS.347.0	T.CS.123	CS.376	CS.287	CS.262	CS.378	CS.168	T.CS.152	CS.007	CS.341	CS.076	CS.080	CS.366	CS.381	CS.365	T.CS.039	T.CS.169	CS.012	CS.020	CS.022	CS.024	CS.083	CS.085	CS.089	CS.094	CS.097	CS.105	CS.106	CS.110	CS.139	CS.141	CS.142	CS.175	CS.198	CS.245	CS.246	CS.281	CS.314	CS.357	L.002.M1	L.003.M1	L.011.M1	T.CS.094	T.CS.098	T.CS.101	T.CS.102	T.CS.104	T.CS.114	T.CS.115	T.CS.120	T.CS.121	T.CS.125	T.CS.131	T.CS.132	T.CS.137	T.CS.141	T.CS.142	T.CS.144	T.CS.147	T.CS.149	T.CS.150	T.CS.155	T.CS.156	T.CS.158	T.CS.166	T.CS.179	TFS.005	TFS.006	CS.031	CS.102	L.001.M1	CS.009	CS.016	CS.017	CS.099	CS.260	T.CS.146	T.CS.178	T.CS.135	T.CS.013	T.CS.164	T.CS.026	T.CS.027	T.CS.040	T.CS.043	T.CS.105	T.CS.106	CS.057	T.CS.059	CS.078	CS.091	CS.229	CS.313	CS.042	T.CS.070	T.CS.078	CS.257	TFS.027	CS.208	CS.112	CS.025	CS.267	T.CS.100	T.CS.160	T.CS.060	CS.254	CS.074	CS.084	CS.087	CS.093	CS.109	CS.140	CS.244	L.022.M1	T.CS.088	CS.259	CS.295	CS.296	T.CS.020	T.CS.081	TFS.020	CS.010	CS.021	CS.118	CS.346	L.024.M1	L.031.M0	T.CS.023	T.CS.095	T.CS.161	TFS.029	CS.070	CS.051	CS.062	CS.130	L.025.M1	CS.294	CS.136	CS.151	CS.373	CS.387	CS.194	CS.339	CS.205	CS.219	T.CS.050	T.CS.051	T.CS.080	T.CS.064	CS.132	CS.038	CS.064	T.CS.090	CS.251	T.CS.003	T.CS.045	CS.088	CS.092	T.CS.028	T.CS.038	T.CS.058	T.CS.076	T.CS.117	CS.241	CS.333	T.CS.129	T.CS.165	T.CS.067	T.CS.112	CS.358	CS.148	CS.248	T.CS.097	CS.027	CS.312	T.CS.084	CS.361	CS.104	CS.318	CS.001	T.CS.056	CS.015	CS.035	CS.143	CS.174	CS.200	CS.239	CS.240	CS.354	CS.371.1	T.CS.002	T.CS.008	T.CS.012	T.CS.024	T.CS.030	T.CS.036	T.CS.057	T.CS.062	T.CS.069	T.CS.071	T.CS.073	T.CS.085	TFS.026	CS.190	CS.216	CS.108	T.CS.167
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00522900424072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0771646478241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038630876296	0.0	0.0829062405788	0.0	0.0	0.0	0.0320787795143	0.0	0.0100494095972	0.0	0.0	0.0	0.0	0.0	0.0845550630753	0.0	0.0	0.0	0.0	0.0111065962346	0.0603506864211	0.0	0.011866578967	0.0	0.0	0.0	0.065306122449	0.0	0.0	0.0	0.0	0.0410525472605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0273545596234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0798018458781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0630906959926	0.0	0.209930476466	0.0	0.0	0.0	0.0	0.0	0.0116036203295	0.0	0.0	0.0	0.0	0.0	0.0	0.114278692553	0.0	0.0	0.102692548528	0.0	0.0	0.0	0.0	0.0454072330229	0.0	0.0	0.0	0.0	0.265756302521	0.0103593395921	0.0	0.0	0.0	0.0458431705137	0.129968993112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0113002330673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00299785353687	0.0	0.0	0.0	0.0	0.0176693078601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00852404224751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00161009853803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00345944150776	0.00779398927547	0.0	0.0640705088136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00910370255169	0.0	0.0	0.190374657326	0.0368750987726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0522781366882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.204715774082	0.0	0.0	0.0	0.107521781067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0274812516794	0.0336371892765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106203900869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0127730486871	0.0	0.0	0.0	0.00690982865544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45967994018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0613988254138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.149520559077	0.0	0.0	0.0	0.0479513699338	0.0544106075572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05859375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.115906420254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.388973966309	0.169906806481	0.0	0.0	0.0	0.125316532275	0.0	0.0	0.312683454349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00542230737253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.165220039592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084696242507	0.0444596443228	0.118326427585	0.14409221902	0.00549601538884	0.111568123393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.113367973547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0222593210907	0.0190565895745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00812677773263	0.0	0.0	0.0	0.00596814502592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207437610708	0.0	0.0	0.0	0.0	0.024750293274	0.0	0.0	0.0	0.0	0.0	0.0626498569108	0.0	0.0	0.0171469480936	0.0	0.0	0.0	0.165350750279	0.00887875380725	0.0	0.0	0.0168262349311	0.0	0.0477813622253	0.170802424973	0.0	0.0171276215079	0.0	0.0	0.0	0.0209143947679	0.0	0.0	0.0	0.0	0.00170387381671	0.0	0.0	0.0	0.0	0.0	0.0349118475848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0313571507577	0.0	0.0	0.00379362670713	0.0	0.0	0.0	0.0	0.0	0.0431373783809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0129965388406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0245401784071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0113226240181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0438939330167	0.0	0.0	0.0	0.0	0.0	0.00404710227477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00458820830466	0.0	0.0	0.0	0.0	0.00631762485967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0505078460133	0.0	0.0	0.0	0.0113393922086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.308324768756	0.0	0.0	0.0	0.0	0.0165765723624	0.0	0.0	0.181173095795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.250411259368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0191044776119	0.0	0.0	0.0248231773667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.138196573109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.304240349876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00407253416578	0.0	0.0	0.0	0.0	0.00588917269826	0.00378496890718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.217795725759	0.0	0.0	0.0	0.0116333178222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0100574712644	0.0	0.422535211268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0100229607622	0.04402054292	0.222712963398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Seeds_and_seed_mixtures	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00687979297504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030868647678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00271236090674	0.0	0.0	0.0174309028118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172677088448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000644611406757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00106187548448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0207420467215	0.0	0.0154167755422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L1_Eggs;L2_Egg_mixtures	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108421411524	0.0	0.0	0.0	0.0	0.0	0.0	0.0378038850762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.120502554918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.122554660529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
