FoodID	L1	L2	L3	L4	L5	Main.food.description	newickstring	taxonomy
11	11114300.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid	L4_	L5_	Low_fat_milk_lactose_free_Lactaid_	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid/L4_/L5_/Low_fat_milk_lactose_free_Lactaid_	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Low_fat_milk_lactose_free_Lactaid_
12	11114310.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid	L4_	L5_	Milk_low_fat_1_lactose_free_calcium_fortified	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid/L4_/L5_/Milk_low_fat_1_lactose_free_calcium_fortified	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Milk_low_fat_1_lactose_free_calcium_fortified
13	11114320.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid	L4_	L5_	Lactaid_milk_fat_free_skim_	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid/L4_/L5_/Lactaid_milk_fat_free_skim_	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Lactaid_milk_fat_free_skim_
14	11114321.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid	L4_	L5_	Skim_milk_lactose_free_calcium_fortified	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid/L4_/L5_/Skim_milk_lactose_free_calcium_fortified	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Skim_milk_lactose_free_calcium_fortified
15	11114330.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid	L4_	L5_	2_milk_lactose_free_Lactaid_	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid/L4_/L5_/2_milk_lactose_free_Lactaid_	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;2_milk_lactose_free_Lactaid_
16	11114350.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid	L4_	L5_	Milk_whole_lactose_free	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid/L4_/L5_/Milk_whole_lactose_free	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Milk_whole_lactose_free
17	11115000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid	L4_	L5_	Kefir_milk	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid/L4_/L5_/Kefir_milk	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Kefir_milk
18	11115100.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid	L4_	L5_	Buttermilk_low_fat_1_	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid/L4_/L5_/Buttermilk_low_fat_1_	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Buttermilk_low_fat_1_
19	11115200.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid	L4_	L5_	2_buttermilk	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid/L4_/L5_/2_buttermilk	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;2_buttermilk
20	11115300.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid	L4_	L5_	Buttermilk_whole	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid/L4_/L5_/Buttermilk_whole	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Buttermilk_whole
21	11115400.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid	L4_	L5_	Yakult	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid/L4_/L5_/Yakult	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Yakult
22	11116000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid	L4_	L5_	Milk_goat_s	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid/L4_/L5_/Milk_goat_s	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Milk_goat_s
23	11121100.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid	L4_	L5_	Milk_dry_whole_reconstituted	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid/L4_/L5_/Milk_dry_whole_reconstituted	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Milk_dry_whole_reconstituted
24	11121210.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid	L4_	L5_	Powdered_milk_low_fat_reconstituted	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid/L4_/L5_/Powdered_milk_low_fat_reconstituted	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Powdered_milk_low_fat_reconstituted
25	11121300.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid	L4_	L5_	Milk_dry_fat_free_reconstituted	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid/L4_/L5_/Milk_dry_fat_free_reconstituted	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Milk_dry_fat_free_reconstituted
26	11122000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid	L4_	L5_	Buttermilk_dry_reconstituted	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid/L4_/L5_/Buttermilk_dry_reconstituted	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Buttermilk_dry_reconstituted
27	11211050.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid_evaporated_and_condensed	L4_	L5_	Evaporated_milk_whole	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid_evaporated_and_condensed/L4_/L5_/Evaporated_milk_whole	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_evaporated_and_condensed;L4_;L5_;Evaporated_milk_whole
28	11211400.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid_evaporated_and_condensed	L4_	L5_	Evaporated_milk_reduced_fat_2_	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid_evaporated_and_condensed/L4_/L5_/Evaporated_milk_reduced_fat_2_	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_evaporated_and_condensed;L4_;L5_;Evaporated_milk_reduced_fat_2_
29	11212050.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid_evaporated_and_condensed	L4_	L5_	Evaporated_milk_fat_free_skim_	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid_evaporated_and_condensed/L4_/L5_/Evaporated_milk_fat_free_skim_	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_evaporated_and_condensed;L4_;L5_;Evaporated_milk_fat_free_skim_
30	11220000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid_evaporated_and_condensed	L4_	L5_	Sweetened_condensed_milk	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid_evaporated_and_condensed/L4_/L5_/Sweetened_condensed_milk	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_evaporated_and_condensed;L4_;L5_;Sweetened_condensed_milk
31	11320000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid_imitation	L4_	L5_	Soymilk_soy_beverage_	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid_imitation/L4_/L5_/Soymilk_soy_beverage_	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_imitation;L4_;L5_;Soymilk_soy_beverage_
32	11320100.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid_imitation	L4_	L5_	Milk_soy_soy_beverage_light	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid_imitation/L4_/L5_/Milk_soy_soy_beverage_light	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_imitation;L4_;L5_;Milk_soy_soy_beverage_light
33	11320200.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid_imitation	L4_	L5_	Soymilk_soy_beverage_fat_free_nonfat_	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid_imitation/L4_/L5_/Soymilk_soy_beverage_fat_free_nonfat_	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_imitation;L4_;L5_;Soymilk_soy_beverage_fat_free_nonfat_
34	11321000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid_imitation	L4_	L5_	Milk_soy_soy_beverage_chocolate	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid_imitation/L4_/L5_/Milk_soy_soy_beverage_chocolate	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_imitation;L4_;L5_;Milk_soy_soy_beverage_chocolate
35	11321100.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid_imitation	L4_	L5_	Light_chocolate_soymilk	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid_imitation/L4_/L5_/Light_chocolate_soymilk	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_imitation;L4_;L5_;Light_chocolate_soymilk
36	11321200.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid_imitation	L4_	L5_	Milk_soy_soy_beverage_fat_free_nonfat_chocolate	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid_imitation/L4_/L5_/Milk_soy_soy_beverage_fat_free_nonfat_chocolate	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_imitation;L4_;L5_;Milk_soy_soy_beverage_fat_free_nonfat_chocolate
37	11350000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid_imitation	L4_	L5_	Almond_milk	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid_imitation/L4_/L5_/Almond_milk	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_imitation;L4_;L5_;Almond_milk
38	11350010.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Milk_fluid_imitation	L4_	L5_	Almond_milk_chocolate	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Milk_fluid_imitation/L4_/L5_/Almond_milk_chocolate	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_imitation;L4_;L5_;Almond_milk_chocolate
39	11411100.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Yogurt_plain_whole_milk	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Yogurt_plain_whole_milk	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_plain_whole_milk
40	11411200.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Yogurt_plain_low_fat	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Yogurt_plain_low_fat	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_plain_low_fat
41	11411300.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Yogurt_plain_fat_free	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Yogurt_plain_fat_free	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_plain_fat_free
42	11421000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Yogurt_lemon_whole_milk	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Yogurt_lemon_whole_milk	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_lemon_whole_milk
43	11422000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Yogurt_coffee_lowfat	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Yogurt_coffee_lowfat	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_coffee_lowfat
44	11422100.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Yogurt_coffee_lowfat_low_calorie_sweetener	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Yogurt_coffee_lowfat_low_calorie_sweetener	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_coffee_lowfat_low_calorie_sweetener
45	11423000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Yogurt_vanilla_fat_free	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Yogurt_vanilla_fat_free	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_vanilla_fat_free
46	11424000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Yogurt_lemon_light_fat_free_low_calorie_sweetener_	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Yogurt_lemon_light_fat_free_low_calorie_sweetener_	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_lemon_light_fat_free_low_calorie_sweetener_
47	11426000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Yogurt_chocolate_whole_milk	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Yogurt_chocolate_whole_milk	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_chocolate_whole_milk
48	11427000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Yogurt_chocolate_fat_free	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Yogurt_chocolate_fat_free	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_chocolate_fat_free
49	11431000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Yogurt_blueberry_whole_milk	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Yogurt_blueberry_whole_milk	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_blueberry_whole_milk
50	11432000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Yogurt_raspberry_lowfat	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Yogurt_raspberry_lowfat	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_raspberry_lowfat
51	11432500.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Yogurt_blueberry_lowfat_low_calorie_sweetener	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Yogurt_blueberry_lowfat_low_calorie_sweetener	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_blueberry_lowfat_low_calorie_sweetener
52	11433000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Yogurt_raspberry_fat_free	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Yogurt_raspberry_fat_free	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_raspberry_fat_free
53	11433500.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Yogurt_blueberry_light_fat_free_low_calorie_sweetener_	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Yogurt_blueberry_light_fat_free_low_calorie_sweetener_	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_blueberry_light_fat_free_low_calorie_sweetener_
54	11445000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Yogurt_fruit_and_nuts_low_fat	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Yogurt_fruit_and_nuts_low_fat	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_fruit_and_nuts_low_fat
55	11446000.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Fruit_and_low_fat_yogurt_parfait	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Fruit_and_low_fat_yogurt_parfait	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Fruit_and_low_fat_yogurt_parfait
56	11447771.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Greek_yogurt_plain_fat_free	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Greek_yogurt_plain_fat_free	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Greek_yogurt_plain_fat_free
57	11447772.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Greek_yogurt_fruit_fat_free	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Greek_yogurt_fruit_fat_free	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Greek_yogurt_fruit_fat_free
58	11460160.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Frozen_yogurt_chocolate_low_fat	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Frozen_yogurt_chocolate_low_fat	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Frozen_yogurt_chocolate_low_fat
59	11460170.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Frozen_yogurt_other_flavors_low_fat	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Frozen_yogurt_other_flavors_low_fat	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Frozen_yogurt_other_flavors_low_fat
60	11460200.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Frozen_yogurt_chocolate_nonfat	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Frozen_yogurt_chocolate_nonfat	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Frozen_yogurt_chocolate_nonfat
61	11460250.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Frozen_yogurt_other_flavors_with_sorbet	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Frozen_yogurt_other_flavors_with_sorbet	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Frozen_yogurt_other_flavors_with_sorbet
62	11460300.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Frozen_yogurt_vanilla_nonfat	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Frozen_yogurt_vanilla_nonfat	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Frozen_yogurt_vanilla_nonfat
63	11460400.0	L1_Milk_and_Milk_Products	L2_Milks_and_milk_drinks	L3_Yogurt	L4_	L5_	Frozen_yogurt_chocolate_nonfat_low_calorie_sweetener	foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_/L5_/Frozen_yogurt_chocolate_nonfat_low_calorie_sweetener	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Frozen_yogurt_chocolate_nonfat_low_calorie_sweetener
