Food.code	Start.date	End.date	Main.food.description
24127141	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_breast_coated_baked_or_fried_prepared_skinless_NS_as_to_coating_eaten_fat_not_added_in_cooking
24127150	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_eaten_NS_as_to_type_of_fat_added_in_cooking
24127151	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_shortening
24127152	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_butter
24127153	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_oil
24127154	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_cooking_spray
24127155	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_eaten_made_without_fat
24127160	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24127161	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_shortening
24127162	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_butter
24127163	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_oil
24127164	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_cooking_spray
24127165	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_without_fat
24130200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_NS_as_to_cooking_method_NS_as_to_skin_eaten
24130210	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_NS_as_to_cooking_method_skin_eaten
24130220	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_NS_as_to_cooking_method_skin_not_eaten
24132200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_roasted_broiled_or_baked_NS_as_to_skin_eaten
24132210	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_roasted_broiled_or_baked_skin_eaten
24132220	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_roasted_broiled_or_baked_skin_not_eaten
24133200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_stewed_NS_as_to_skin_eaten
24133210	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_stewed_skin_eaten
24133220	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_stewed_skin_not_eaten
24134200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_fried_no_coating_NS_as_to_skin_eaten_fat_added_in_cooking
24134201	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_fried_no_coating_NS_as_to_skin_eaten_fat_not_added_in_cooking
24134210	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_fried_no_coating_skin_eaten_fat_added_in_cooking
24134211	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_fried_no_coating_skin_eaten_fat_not_added_in_cooking
24134220	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_fried_no_coating_skin_not_eaten_fat_added_in_cooking
24134221	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_fried_no_coating_skin_not_eaten_fat_not_added_in_cooking
24137200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten_fat_added_in_cooking
24137201	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten_fat_not_added_in_cooking
24137210	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_fat_added_in_cooking
24137211	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_fat_not_added_in_cooking
24137220	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_fat_added_in_cooking
24137221	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_fat_not_added_in_cooking
24137240	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_coated_baked_or_fried_prepared_skinless_NS_as_to_coating_eaten_fat_added_in_cooking
24137241	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_coated_baked_or_fried_prepared_skinless_NS_as_to_coating_eaten_fat_not_added_in_cooking
24137250	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_fat_added_in_cooking
24137251	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_fat_not_added_in_cooking
24137260	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_fat_added_in_cooking
24137261	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_leg_drumstick_and_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_fat_not_added_in_cooking
24140200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_NS_as_to_cooking_method_NS_as_to_skin_eaten
24140210	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_NS_as_to_cooking_method_skin_eaten
24140220	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_NS_as_to_cooking_method_skin_not_eaten
24142200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_roasted_broiled_or_baked_NS_as_to_skin_eaten
24142210	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_roasted_broiled_or_baked_skin_eaten
24142220	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_roasted_broiled_or_baked_skin_not_eaten
24143200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_stewed_NS_as_to_skin_eaten
24143210	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_stewed_skin_eaten
24143220	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_stewed_skin_not_eaten
24144200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_fried_no_coating_NS_as_to_skin_eaten_fat_added_in_cooking
24144201	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_fried_no_coating_NS_as_to_skin_eaten_fat_not_added_in_cooking
24144210	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_fried_no_coating_skin_eaten_NS_as_to_type_of_fat_added_in_cooking
24144211	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_fried_no_coating_skin_eaten_made_with_shortening
24144212	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_fried_no_coating_skin_eaten_made_with_butter
24144213	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_fried_no_coating_skin_eaten_made_with_oil
24144214	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_fried_no_coating_skin_eaten_made_with_cooking_spray
24144215	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_fried_no_coating_skin_eaten_made_without_fat
24144220	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_fried_no_coating_skin_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24144221	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_fried_no_coating_skin_not_eaten_made_with_shortening
24144222	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_fried_no_coating_skin_not_eaten_made_with_butter
24144223	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_fried_no_coating_skin_not_eaten_made_with_oil
24144224	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_fried_no_coating_skin_not_eaten_made_with_cooking_spray
24144225	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_fried_no_coating_skin_not_eaten_made_without_fat
24147119	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_without_fat
24147200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten_fat_added_in_cooking
24147201	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten_fat_not_added_in_cooking
24147210	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_NS_as_to_type_of_fat_added_in_cooking
24147211	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_shortening
24147212	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_butter
24147213	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_oil
24147214	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_cooking_spray
24147215	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_without_fat
24147220	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24147221	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_shortening
24147222	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_butter
24147223	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_oil
24147224	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_cooking_spray
24147225	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_from_fast_food_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten
24147230	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_eaten
24147235	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten
24147240	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_NS_as_to_coating_eaten_fat_added_in_cooking
24147241	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_NS_as_to_coating_eaten_fat_not_added_in_cooking
24147250	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_eaten_NS_as_to_type_of_fat_added_in_cooking
24147251	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_shortening
24147252	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_butter
24147253	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_oil
24147254	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_cooking_spray
24147255	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_eaten_made_without_fat
24147260	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24147261	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_shortening
24147262	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_butter
24147263	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_oil
24147264	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_cooking_spray
24147265	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_drumstick_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_without_fat
24150200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_NS_as_to_cooking_method_NS_as_to_skin_eaten
24150210	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_NS_as_to_cooking_method_skin_eaten
24150220	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_NS_as_to_cooking_method_skin_not_eaten
24152200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_roasted_broiled_or_baked__NS_as_to_skin_eaten
24152210	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_roasted_broiled_or_baked_skin_eaten
24152220	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_roasted_broiled_or_baked_skin_not_eaten
24153200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_stewed_NS_as_to_skin_eaten
24153210	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_stewed_skin_eaten
24153220	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_stewed_skin_not_eaten
24154200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_fried_no_coating_NS_as_to_skin_eaten_fat_added_in_cooking
24154201	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_fried_no_coating_NS_as_to_skin_eaten_fat_not_added_in_cooking
24154210	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_fried_no_coating_skin_eaten_NS_as_to_type_of_fat_added_in_cooking
24154211	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_fried_no_coating_skin_eaten_made_with_shortening
24154212	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_fried_no_coating_skin_eaten_made_with_butter
24154213	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_fried_no_coating_skin_eaten_made_with_oil
24154214	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_fried_no_coating_skin_eaten_made_with_cooking_spray
24154215	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_fried_no_coating_skin_eaten_made_without_fat
24154220	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_fried_no_coating_skin_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24154221	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_fried_no_coating_skin_not_eaten_made_with_shortening
24154222	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_fried_no_coating_skin_not_eaten_made_with_butter
24154223	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_fried_no_coating_skin_not_eaten_made_with_oil
24154224	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_fried_no_coating_skin_not_eaten_made_with_cooking_spray
24154225	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_fried_no_coating_skin_not_eaten_made_without_fat
24157119	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_without_fat
24157200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten_fat_added_in_cooking
24157201	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten_fat_not_added_in_cooking
24157210	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_NS_as_to_type_of_fat_added_in_cooking
24157211	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_shortening
24157212	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_butter
24157213	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_oil
24157214	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_cooking_spray
24157215	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_without_fat
24157220	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24157221	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_shortening
24157222	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_butter
24157223	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_oil
24157224	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_cooking_spray
24157225	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_from_fast_food_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten
24157230	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_eaten
24157235	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_from_fast_food_coated_baked_or_broiled_prepared_with_skin_skincoating_not_eaten
24157240	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_skinless_NS_as_to_coating_eaten_fat_added_in_cooking
24157241	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_skinless_NS_as_to_coating_eaten_fat_not_added_in_cooking
24157250	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_NS_as_to_type_of_fat_added_in_cooking
24157251	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_shortening
24157252	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_butter
24157253	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_oil
24157254	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_made_with_cooking_spray
24157255	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_eaten_made_without_fat
24157260	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24157261	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_shortening
24157262	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_butter
24157263	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_oil
24157264	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_with_cooking_spray
24157265	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_thigh_coated_baked_or_fried_prepared_skinless_coating_not_eaten_made_without_fat
24160100	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_NS_as_to_cooking_method_NS_as_to_skin_eaten
24160110	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_NS_as_to_cooking_method_skin_eaten
24160120	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_NS_as_to_cooking_method_skin_not_eaten
24162100	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_roasted_broiled_or_baked_NS_as_to_skin_eaten
24162110	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_roasted_broiled_or_baked_skin_eaten
24162120	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_roasted_broiled_or_baked_skin_not_eaten
24163100	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_stewed_NS_as_to_skin_eaten
24163110	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_stewed_skin_eaten
24163120	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_stewed_skin_not_eaten
24164100	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_fried_no_coating_NS_as_to_skin_eaten_fat_added_in_cooking
24164101	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_fried_no_coating_NS_as_to_skin_eaten_fat_not_added_in_cooking
24164110	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_fried_no_coating_skin_eaten_NS_as_to_type_of_fat_added_in_cooking
24164111	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_fried_no_coating_skin_eaten_made_with_shortening
24164112	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_fried_no_coating_skin_eaten_made_with_butter
24164113	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_fried_no_coating_skin_eaten_made_with_oil
24164114	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_fried_no_coating_skin_eaten_made_with_cooking_spray
24164115	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_fried_no_coating_skin_eaten_made_without_fat
24164120	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_fried_no_coating_skin_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24164121	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_fried_no_coating_skin_not_eaten_made_with_shortening
24164122	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_fried_no_coating_skin_not_eaten_made_with_butter
24164123	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_fried_no_coating_skin_not_eaten_made_with_oil
24164124	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_fried_no_coating_skin_not_eaten_made_with_cooking_spray
24164125	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_fried_no_coating_skin_not_eaten_made_without_fat
24167100	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten_fat_added_in_cooking
24167101	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten_fat_not_added_in_cooking
24167110	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_NS_as_to_type_of_fat_added_in_cooking
24167111	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_shortening
24167112	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_butter
24167113	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_oil
24167114	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_with_cooking_spray
24167115	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten_made_without_fat
24167119	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_without_fat
24167120	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_NS_as_to_type_of_fat_added_in_cooking
24167121	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_shortening
24167122	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_butter
24167123	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_oil
24167124	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten_made_with_cooking_spray
24167125	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_from_fast_food_coated_baked_or_fried_prepared_with_skin_NS_as_to_skincoating_eaten
24167130	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_eaten
24167135	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_wing_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten
24170200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_back
24180200	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_neck_or_ribs
24198340	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_tail
24198440	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_skin
24198500	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_feet
24198570	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_canned_meat_only
24198670	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_chicken_roll_roasted
24198690	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_patty_fillet_or_tenders_breaded_cooked_from_fast_food__restaurant
24198695	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_patty_fillet_or_tenders_breaded_cooked_from_school_lunch
24198700	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_patty_fillet_or_tenders_breaded_cooked
24198710	01/01/13 00:00:00	12/31/14 00:00:00	Chicken_patty_with_cheese_breaded_cooked
