"Food.code"/t"taxonomy"/t"Description"
"1"/t11000000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_human;L4_;L5_;Milk_human"/t"Milk human"
"48"/t11411200/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_plain_low_fat_milk"/t"Yogurt plain low fat milk"
"49"/t11411300/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_plain_nonfat_milk"/t"Yogurt plain nonfat milk"
"50"/t11411400/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_Greek_plain_whole_milk"/t"Yogurt Greek plain whole milk"
"51"/t11411410/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_Greek_plain_low_fat"/t"Yogurt Greek plain low fat"
"52"/t11411420/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_Greek_plain_nonfat_milk"/t"Yogurt Greek plain nonfat milk"
"53"/t11420000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_vanilla_NS_as_to_type_of_milk"/t"Yogurt vanilla NS as to type of milk"
"54"/t11421000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_vanilla_whole_milk"/t"Yogurt vanilla whole milk"
"55"/t11422000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_vanilla_low_fat_milk"/t"Yogurt vanilla low fat milk"
"56"/t11422100/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_vanilla_low_fat_milk_light"/t"Yogurt vanilla low fat milk light"
"57"/t11423000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_vanilla_nonfat_milk"/t"Yogurt vanilla nonfat milk"
"58"/t11424000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_vanilla_nonfat_milk_light"/t"Yogurt vanilla nonfat milk light"
"59"/t11424500/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_Greek_vanilla_whole_milk"/t"Yogurt Greek vanilla whole milk"
"60"/t11424510/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_Greek_vanilla_low_fat"/t"Yogurt Greek vanilla low fat"
"61"/t11424520/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_Greek_vanilla_nonfat"/t"Yogurt Greek vanilla nonfat"
"62"/t11425000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_chocolate_NS_as_to_type_of_milk"/t"Yogurt chocolate NS as to type of milk"
"63"/t11426000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_chocolate_whole_milk"/t"Yogurt chocolate whole milk"
"64"/t11427000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_chocolate_nonfat_milk"/t"Yogurt chocolate nonfat milk"
"65"/t11428000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_Greek_chocolate_nonfat"/t"Yogurt Greek chocolate nonfat"
"66"/t11430000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_fruit_NS_as_to_type_of_milk"/t"Yogurt fruit NS as to type of milk"
"67"/t11431000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_fruit_whole_milk"/t"Yogurt fruit whole milk"
"68"/t11432000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_fruit_low_fat_milk"/t"Yogurt fruit low fat milk"
"69"/t11432500/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_fruit_low_fat_milk_light"/t"Yogurt fruit low fat milk light"
"70"/t11433000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_fruit_nonfat_milk"/t"Yogurt fruit nonfat milk"
"71"/t11433500/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_fruit_nonfat_milk_light"/t"Yogurt fruit nonfat milk light"
"72"/t11434000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_Greek_fruit_whole_milk"/t"Yogurt Greek fruit whole milk"
"73"/t11434010/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_Greek_fruit_low_fat"/t"Yogurt Greek fruit low fat"
"74"/t11434020/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_Greek_fruit_nonfat"/t"Yogurt Greek fruit nonfat"
"75"/t11446000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Fruit_and_low_fat_yogurt_parfait"/t"Fruit and low fat yogurt parfait"
"76"/t11459990/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_NS_as_to_flavor_NS_as_to_type_of_milk"/t"Yogurt frozen NS as to flavor NS as to type of milk"
"77"/t11460000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_flavors_other_than_chocolate_NS_as_to_type_of_milk"/t"Yogurt frozen flavors other than chocolate NS as to type of milk"
"78"/t11460100/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_chocolate_NS_as_to_type_of_milk"/t"Yogurt frozen chocolate NS as to type of milk"
"79"/t11460150/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_NS_as_to_flavor_lowfat_milk"/t"Yogurt frozen NS as to flavor lowfat milk"
"80"/t11460160/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_chocolate_lowfat_milk"/t"Yogurt frozen chocolate lowfat milk"
"81"/t11460170/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_flavors_other_than_chocolate_lowfat_milk"/t"Yogurt frozen flavors other than chocolate lowfat milk"
"82"/t11460190/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_NS_as_to_flavor_nonfat_milk"/t"Yogurt frozen NS as to flavor nonfat milk"
"83"/t11460200/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_chocolate_nonfat_milk"/t"Yogurt frozen chocolate nonfat milk"
"84"/t11460250/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_flavors_other_than_chocolate_with_sorbet_or_sorbetcoated"/t"Yogurt frozen flavors other than chocolate with sorbet or sorbetcoated"
"85"/t11460300/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_flavors_other_than_chocolate_nonfat_milk"/t"Yogurt frozen flavors other than chocolate nonfat milk"
"86"/t11460400/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_chocolate_nonfat_milk_with_lowcalorie_sweetener"/t"Yogurt frozen chocolate nonfat milk with lowcalorie sweetener"
"87"/t11460410/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_flavors_other_than_chocolate_nonfat_milk_with_lowcalorie_sweetener"/t"Yogurt frozen flavors other than chocolate nonfat milk with lowcalorie sweetener"
"88"/t11460420/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_NS_as_to_flavor_whole_milk"/t"Yogurt frozen NS as to flavor whole milk"
"89"/t11460430/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_chocolate_whole_milk"/t"Yogurt frozen chocolate whole milk"
"90"/t11460440/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_flavors_other_than_chocolate_whole_milk"/t"Yogurt frozen flavors other than chocolate whole milk"
"91"/t11461000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_chocolatecoated"/t"Yogurt frozen chocolatecoated"
"92"/t11461200/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_sandwich"/t"Yogurt frozen sandwich"
"93"/t11461250/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_cone_chocolate"/t"Yogurt frozen cone chocolate"
"94"/t11461260/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_cone_flavors_other_than_chocolate"/t"Yogurt frozen cone flavors other than chocolate"
"95"/t11461270/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_cone_flavors_other_than_chocolate_lowfat_milk"/t"Yogurt frozen cone flavors other than chocolate lowfat milk"
"96"/t11461280/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_cone_chocolate_lowfat_milk"/t"Yogurt frozen cone chocolate lowfat milk"
"97"/t11480010/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_Yogurt_baby_food;L5_;Yogurt_whole_milk_baby_food"/t"Yogurt whole milk baby food"
"98"/t11480020/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_Yogurt_baby_food;L5_;Yogurt_whole_milk_baby_food_with_fruit_and_multigrain_cereal_puree_NFS"/t"Yogurt whole milk baby food with fruit and multigrain cereal puree NFS"
"99"/t11480030/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_Yogurt_baby_food;L5_;Yogurt_whole_milk_baby_food_with_fruit_and_multigrain_cereal_puree_plus_iron"/t"Yogurt whole milk baby food with fruit and multigrain cereal puree plus iron"
"100"/t11480040/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_Yogurt_baby_food;L5_;Yogurt_whole_milk_baby_food_with_fruit_and_multigrain_cereal_puree_plus_DHA"/t"Yogurt whole milk baby food with fruit and multigrain cereal puree plus DHA"
"101"/t11511000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_NFS"/t"Chocolate milk NFS"
"102"/t11511100/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_ready_to_drink_whole"/t"Chocolate milk ready to drink whole"
"103"/t11511200/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_ready_to_drink_reduced_fat_2"/t"Chocolate milk ready to drink reduced fat 2"
"104"/t11511300/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_ready_to_drink_fat_free_skim"/t"Chocolate milk ready to drink fat free skim"
"105"/t11511400/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_ready_to_drink_low_fat_1"/t"Chocolate milk ready to drink low fat 1"
"106"/t11511550/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_ready_to_drink_reduced_sugar_NS_as_to_milk"/t"Chocolate milk ready to drink reduced sugar NS as to milk"
"107"/t11511600/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Nesquik_chocolate_milk_ready_to_drink_low_fat_1"/t"Nesquik chocolate milk ready to drink low fat 1"
"108"/t11511610/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Nesquik_chocolate_milk_ready_to_drink_fat_free_skim"/t"Nesquik chocolate milk ready to drink fat free skim"
"109"/t11511700/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Nesquik_chocolate_milk_ready_to_drink_low_fat_1_no_sugar_added"/t"Nesquik chocolate milk ready to drink low fat 1 no sugar added"
"110"/t11512010/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Hot_chocolate__Cocoa_ready_to_drink"/t"Hot chocolate  Cocoa ready to drink"
"111"/t11512020/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Hot_chocolate__Cocoa_ready_to_drink_made_with_nonfat_milk"/t"Hot chocolate  Cocoa ready to drink made with nonfat milk"
"112"/t11512030/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Hot_chocolate__Cocoa_ready_to_drink_made_with_nondairy_milk"/t"Hot chocolate  Cocoa ready to drink made with nondairy milk"
"113"/t11512100/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Hot_chocolate__Cocoa_ready_to_drink_with_whipped_cream"/t"Hot chocolate  Cocoa ready to drink with whipped cream"
"114"/t11512110/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Hot_chocolate__Cocoa_ready_to_drink_made_with_nonfat_milk_and_whipped_cream"/t"Hot chocolate  Cocoa ready to drink made with nonfat milk and whipped cream"
"115"/t11512120/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Hot_chocolate__Cocoa_ready_to_drink_made_with_nondairy_milk_and_whipped_cream"/t"Hot chocolate  Cocoa ready to drink made with nondairy milk and whipped cream"
"116"/t11513000/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_made_from_dry_mix_NS_as_to_type_of_milk"/t"Chocolate milk made from dry mix NS as to type of milk"
"117"/t11513100/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_made_from_dry_mix_with_whole_milk"/t"Chocolate milk made from dry mix with whole milk"
"118"/t11513150/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_made_from_dry_mix_with_reduced_fat_milk_2"/t"Chocolate milk made from dry mix with reduced fat milk 2"
"119"/t11513200/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_made_from_dry_mix_with_low_fat_milk_1"/t"Chocolate milk made from dry mix with low fat milk 1"
"120"/t11513300/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_made_from_dry_mix_with_fat_free_milk_skim"/t"Chocolate milk made from dry mix with fat free milk skim"
"121"/t11513310/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_made_from_dry_mix_with_nondairy_milk"/t"Chocolate milk made from dry mix with nondairy milk"
"122"/t11513350/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_made_from_reduced_sugar_mix_NS_as_to_type_of_milk"/t"Chocolate milk made from reduced sugar mix NS as to type of milk"
"123"/t11513355/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_made_from_reduced_sugar_mix_with_whole_milk"/t"Chocolate milk made from reduced sugar mix with whole milk"
"124"/t11513360/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_made_from_reduced_sugar_mix_with_reduced_fat_milk_2"/t"Chocolate milk made from reduced sugar mix with reduced fat milk 2"
"125"/t11513365/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_made_from_reduced_sugar_mix_with_low_fat_milk_1"/t"Chocolate milk made from reduced sugar mix with low fat milk 1"
"126"/t11513370/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_made_from_reduced_sugar_mix_with_fat_free_milk_skim"/t"Chocolate milk made from reduced sugar mix with fat free milk skim"
"127"/t11513375/t"L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Chocolate_milk_made_from_reduced_sugar_mix_with_nondairy_milk"/t"Chocolate milk made from reduced sugar mix with nondairy milk"
