FoodID	taxonomy	Main.food.description
1134.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_imitation;L4_;Beans_mung_mature_seeds_sprouted_bean_sprouts_boiled_drained	Beans mung mature seeds sprouted bean sprouts boiled drained
1135.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_imitation;L4_;Beans_navy_mature_seeds_sprouted_boiled_drained	Beans navy mature seeds sprouted boiled drained
1136.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_imitation;L4_;Beans_pinto_frozen_boiled_drained	Beans pinto frozen boiled drained
1137.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_imitation;L4_;Beans_pinto_immature_seeds_frozen_unprepared	Beans pinto immature seeds frozen unprepared
1138.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_imitation;L4_;Beans_snap_Italian_green_or_yellow_boiled_drained	Beans snap Italian green or yellow boiled drained
1139.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid_imitation;L4_;Beans_yardlong_asparagus_bean_or_cowpea_boiled_drained	Beans yardlong asparagus bean or cowpea boiled drained
1141.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;Broccoli_raab_rapini_cooked	Broccoli raab rapini cooked
1142.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;Broccoli_boiled_drained	Broccoli boiled drained
1143.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;Broccoli_chinese_cooked	Broccoli chinese cooked
1144.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;Broccoli_leaves_raw	Broccoli leaves raw
1161.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_;L4_;Cabbage_boiled_drained	Cabbage boiled drained
1162.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_;L4_;Cabbage_japanese_style_fresh_pickled	Cabbage japanese style fresh pickled
1163.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_;L4_;Cabbage_mustard_with_salt	Cabbage mustard with salt
1164.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_;L4_;Cabbage_napa_cooked	Cabbage napa cooked
1171.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Infant_formulas_fluid_reconstituted;L4_;Mushroom_boiled_drained	Mushroom boiled drained
1172.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Infant_formulas_fluid_reconstituted;L4_;Mushroom_brown_Italian_crimini_raw	Mushroom brown Italian crimini raw
1173.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Infant_formulas_fluid_reconstituted;L4_;Mushroom_shiitake_cooked	Mushroom shiitake cooked
1174.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Infant_formulas_fluid_reconstituted;L4_;Mustard_greens_boiled_drained	Mustard greens boiled drained
1175.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Infant_formulas_fluid_reconstituted;L4_;Okra_gumbo_boiled_drained	Okra gumbo boiled drained
1176.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Infant_formulas_fluid_reconstituted;L4_;Onion_rings_breaded_par_fried_frozen_heated_in_oven	Onion rings breaded par fried frozen heated in oven
1177.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Infant_formulas_fluid_reconstituted;L4_;Onion_frozen_chopped_boiled_drained	Onion frozen chopped boiled drained
1178.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Infant_formulas_fluid_reconstituted;L4_;Onion_raw	Onion raw
1179.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Infant_formulas_fluid_reconstituted;L4_;Mushroom_straw_canned_drained_solids	Mushroom straw canned drained solids
1181.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_dry_and_powdered_mixtures_with;L4_;Parsley_freeze_dried	Parsley freeze dried
1182.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_dry_and_powdered_mixtures_with;L4_;Pepper_ancho_dried	Pepper ancho dried
1183.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_dry_and_powdered_mixtures_with;L4_;Potato_flour	Potato flour
1184.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_dry_and_powdered_mixtures_with;L4_;Pumpkin_flowers_boiled_drained	Pumpkin flowers boiled drained
1185.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_dry_and_powdered_mixtures_with;L4_;Radicchio_raw	Radicchio raw
1186.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_dry_and_powdered_mixtures_with;L4_;Seaweed_agar_dried	Seaweed agar dried
1187.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_dry_and_powdered_mixtures_with;L4_;Sesbania_flowers_raw	Sesbania flowers raw
1188.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_dry_and_powdered_mixtures_with;L4_;Spinach_souffle_homemade	Spinach souffle homemade
1189.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_dry_and_powdered_mixtures_with;L4_;Squash_summer_all_varieties_boiled_drained	Squash summer all varieties boiled drained
1191.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_;L4_;Corn_pudding_homemade	Corn pudding homemade
1192.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_;L4_;Carrot_juice_canned	Carrot juice canned
1193.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_;L4_;Cassava_manioc_flour	Cassava manioc flour
1194.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_;L4_;Chard_swiss_boiled_drained	Chard swiss boiled drained
1195.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_;L4_;Cowpeas_black_eyed_peas_immature_seeds_boiled_drained	Cowpeas black eyed peas immature seeds boiled drained
1196.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_;L4_;Dandelion_greens_boiled_drained	Dandelion greens boiled drained
1197.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_;L4_;Epazote_raw	Epazote raw
1198.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_;L4_;Jute_potherb_raw	Jute potherb raw
1199.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_;L4_;Agave_cooked	Agave cooked
1201.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_;L4_;Cream_5	Cream 5
1202.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_;L4_;Cream_sour_cultured_14_M_F	Cream sour cultured 14 M F
1203.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_;L4_;Cream_substitute_flavoured_liquid	Cream substitute flavoured liquid
1204.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_;L4_;Cream_table_coffee_15_M_F_	Cream table coffee 15 M F 
1205.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_;L4_;Cream_whipped_cream_topping_pressurized	Cream whipped cream topping pressurized
1206.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_;L4_;Cream_cereal_half_and_half_10_M_F_	Cream cereal half and half 10 M F 
1211.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_;Nuts_acorn_flour_full_fat	Nuts acorn flour full fat
1212.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_;Nuts_beechnuts_dried	Nuts beechnuts dried
1213.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_;Nuts_Chinese_chestnuts_boiled_and_steamed	Nuts Chinese chestnuts boiled and steamed
1214.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_;Nuts_coconut_cream_liquid_from_grated_meat_raw	Nuts coconut cream liquid from grated meat raw
1215.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_;Nuts_European_chestnuts_sweet_boiled_and_steamed	Nuts European chestnuts sweet boiled and steamed
1216.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_;Nuts_Japanese_chestnuts_boiled_and_steamed	Nuts Japanese chestnuts boiled and steamed
1217.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_;Nuts_pecans_dried	Nuts pecans dried
1218.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_;Nuts_simulated_product_wheat_based_all_flavours_except_macadamia_without_salt	Nuts simulated product wheat based all flavours except macadamia without salt
1221.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_;Seeds_breadfruit_seeds_boiled	Seeds breadfruit seeds boiled
1222.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_;Seeds_cottonseed_flour_low_fat	Seeds cottonseed flour low fat
1223.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_;Seeds_flaxseed_linseed_whole_and_ground	Seeds flaxseed linseed whole and ground
1224.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_;Seeds_pumpkin_and_squash_seed_kernels_dried	Seeds pumpkin and squash seed kernels dried
1225.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_;Seeds_safflower_seed_kernels_dried	Seeds safflower seed kernels dried
1226.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_;Seeds_sunflower_seed_butter	Seeds sunflower seed butter
1301.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Dessert_topping_non_dairy_fat_free_Reddi_Wip	Dessert topping non dairy fat free Reddi Wip
1302.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Butter_oil_anhydrous	Butter oil anhydrous
1303.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Butter_light_salted	Butter light salted
1304.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Butter_regular	Butter regular
1311.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;Beef_brain_pan_fried	Beef brain pan fried
1312.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;Beef_brain_raw	Beef brain raw
1313.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;Beef_brain_simmered	Beef brain simmered
1321.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk;L4_;Beef_brisket_lean_and_fat_0mm_0_trim_braised	Beef brisket lean and fat 0mm 0 trim braised
1322.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk;L4_;Beef_brisket_whole_lean_and_fat_3mm_1_8_trim_raw	Beef brisket whole lean and fat 3mm 1 8 trim raw
1331.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_baby_food;L4_;Beef_chuck_blade_roast_boneless_lean_and_fat_3mm_1_8_trim_cooked_braised	Beef chuck blade roast boneless lean and fat 3mm 1 8 trim cooked braised
1332.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_baby_food;L4_;Beef_chuck_cross_rib_roast_boneless_lean_and_fat_0mm_0_trim_cooked_braised	Beef chuck cross rib roast boneless lean and fat 0mm 0 trim cooked braised
1333.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_baby_food;L4_;Beef_chuck_cross_rib_steak_boneless_lean_and_fat_3mm_1_8_trim_cooked_braised	Beef chuck cross rib steak boneless lean and fat 3mm 1 8 trim cooked braised
1334.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_baby_food;L4_;Beef_chuck_short_ribs_boneless_lean_and_fat_0mm_trim_braised	Beef chuck short ribs boneless lean and fat 0mm trim braised
1341.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_White_sauces_and_milk_gravies;L4_;Beef_composite_cuts_steak_roast_lean_and_fat_cooked	Beef composite cuts steak roast lean and fat cooked
1342.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_White_sauces_and_milk_gravies;L4_;Beef_composite_cuts_stewing_beef_0mm_0_trim_cooked	Beef composite cuts stewing beef 0mm 0 trim cooked
1351.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_cured_breakfast_strips_cooked	Beef cured breakfast strips cooked
1352.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_cured_corned_beef_brisket_cooked	Beef cured corned beef brisket cooked
1361.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_fat_cooked	Beef fat cooked
1362.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_fat_raw	Beef fat raw
1371.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_flank_flank_steak_boneless_lean_and_fat_0mm_0_trim_cooked_braised	Beef flank flank steak boneless lean and fat 0mm 0 trim cooked braised
1372.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_flank_flank_steak_boneless_lean_raw	Beef flank flank steak boneless lean raw
1381.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_ground_extra_lean_crumbled_pan_fried	Beef ground extra lean crumbled pan fried
1382.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_ground_lean_broiled	Beef ground lean broiled
1383.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_ground_medium_baked	Beef ground medium baked
1384.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_ground_patty_frozen_broiled	Beef ground patty frozen broiled
1391.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_heart_raw	Beef heart raw
1392.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_hip_inside_top_round_roast_boneless_lean_and_fat_0mm_0_trim_cooked_roasted	Beef hip inside top round roast boneless lean and fat 0mm 0 trim cooked roasted
1393.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_hip_outside_bottom_round_roast_boneless_lean_and_fat_0mm_0_trim_cooked_roasted	Beef hip outside bottom round roast boneless lean and fat 0mm 0 trim cooked roasted
1394.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_hip_rump_roast_lean_and_fat_3mm_1_8_trim_raw	Beef hip rump roast lean and fat 3mm 1 8 trim raw
1395.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_hip_sirloin_tip_roast_boneless_lean_and_fat_0mm_0_trim_cooked_roasted	Beef hip sirloin tip roast boneless lean and fat 0mm 0 trim cooked roasted
1396.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_kidney_simmered	Beef kidney simmered
1397.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_loin_t_bone_steak_porterhouse_lean_and_fat_3mm_1_8_trim_cooked_broiled	Beef loin t bone steak porterhouse lean and fat 3mm 1 8 trim cooked broiled
1398.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_loin_top_sirloin_roast_boneless_lean_cooked_roasted	Beef loin top sirloin roast boneless lean cooked roasted
1399.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_;L4_;Beef_lungs_braised	Beef lungs braised
1401.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_NS_as_to_type;L4_;Cheese_fondue	Cheese fondue
1402.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_NS_as_to_type;L4_;Kefir_2_3_9_M_F_	Kefir 2 3 9 M F 
1403.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_NS_as_to_type;L4_;Yogourt_beverage_fruit_flavoured	Yogourt beverage fruit flavoured
1411.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;Alcohol_beer_light_4_alcohol_by_volume_	Alcohol beer light 4 alcohol by volume 
1412.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;Alcohol_cocktail_daiquiri_rum_homemade	Alcohol cocktail daiquiri rum homemade
1413.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;Alcohol_dessert_wine_dry_18_8_alcohol_by_volume_	Alcohol dessert wine dry 18 8 alcohol by volume 
1414.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;Alcohol_energy_drink_7_alcohol_by_volume_	Alcohol energy drink 7 alcohol by volume 
1415.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;Alcohol_whisky_40_alcohol_by_volume_	Alcohol whisky 40 alcohol by volume 
1416.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;Alcohol_rice_sake_	Alcohol rice sake 
1421.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cottage_cheeses;L4_;Beverage_mix_carob_flavour_powder	Beverage mix carob flavour powder
1422.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cottage_cheeses;L4_;Beverage_coconut_water_unsweetened_ready_to_drink	Beverage coconut water unsweetened ready to drink
1431.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cream_cheeses;L4_;Carbonated_drinks_chocolate	Carbonated drinks chocolate
1432.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cream_cheeses;L4_;Carbonated_drinks_cream_soda	Carbonated drinks cream soda
