FoodID	taxonomy	Main.food.description
24134220.205432	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_leg_drumstick_and_thigh_fried_in_oil_no_breading_skin_not_eaten	Fried chicken leg drumstick and thigh fried in oil no breading skin not eaten
24137210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_leg_drumstick_and_thigh_fried_in_shortening_skin_breading_eaten	Fried chicken leg drumstick and thigh fried in shortening skin breading eaten
24137210.205348	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_leg_drumstick_and_thigh_fried_in_oil_skin_breading_eaten	Fried chicken leg drumstick and thigh fried in oil skin breading eaten
24137210.205685	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_leg_quarter_drumstick_and_thigh_baked_breaded_skin_breading_eaten	Chicken leg quarter drumstick and thigh baked breaded skin breading eaten
24137220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_leg_drumstick_and_thigh_fried_in_shortening_skin_breading_not_eaten	Fried chicken leg drumstick and thigh fried in shortening skin breading not eaten
24137220.205406	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_leg_drumstick_and_thigh_fried_in_oil_skin_breading_not_eaten	Fried chicken leg drumstick and thigh fried in oil skin breading not eaten
24137220.207129	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_leg_quarter_drumstick_and_thigh_baked_breaded_skin_breading_not_eaten	Chicken leg quarter drumstick and thigh baked breaded skin breading not eaten
24137250.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_leg_drumstick_and_thigh_fried_in_shortening_skinless_breading_eaten	Fried chicken leg drumstick and thigh fried in shortening skinless breading eaten
24137250.205544	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_leg_drumstick_and_thigh_fried_in_oil_skinless_breading_eaten	Fried chicken leg drumstick and thigh fried in oil skinless breading eaten
24137260.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_leg_drumstick_and_thigh_fried_in_shortening_skinless_breading_not_eaten	Fried chicken leg drumstick and thigh fried in shortening skinless breading not eaten
24142210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_drumstick_grilled_skin_eaten	Chicken drumstick grilled skin eaten
24142219.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_raw_drumstick_with_skin	Chicken raw drumstick with skin
24142220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_drumstick_baked_skin_not_eaten	Chicken drumstick baked skin not eaten
24142229.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_raw_drumstick_with_skin_skin_removed	Chicken raw drumstick with skin skin removed
24143210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_drumstick_stewed_skin_eaten	Chicken drumstick stewed skin eaten
24143220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_drumstick_stewed_skin_not_eaten	Chicken drumstick stewed skin not eaten
24144210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_drumstick_fried_in_shortening_no_breading_skin_eaten	Fried chicken drumstick fried in shortening no breading skin eaten
24144210.205539	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_drumstick_fried_in_oil_no_breading_skin_eaten	Fried chicken drumstick fried in oil no breading skin eaten
24144220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_drumstick_fried_in_shortening_no_breading_skin_not_eaten	Fried chicken drumstick fried in shortening no breading skin not eaten
24144220.205371	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_drumstick_fried_in_oil_no_breading_skin_not_eaten	Fried chicken drumstick fried in oil no breading skin not eaten
24147210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_drumstick_fried_in_shortening_skin_breading_eaten	Fried chicken drumstick fried in shortening skin breading eaten
24147210.205362	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_drumstick_fried_in_oil_skin_breading_eaten	Fried chicken drumstick fried in oil skin breading eaten
24147210.205533	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_drumstick_baked_breaded_skin_breading_eaten	Chicken drumstick baked breaded skin breading eaten
24147220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_drumstick_fried_in_shortening_skin_breading_not_eaten	Fried chicken drumstick fried in shortening skin breading not eaten
24147220.205464	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_drumstick_fried_in_oil_skin_breading_not_eaten	Fried chicken drumstick fried in oil skin breading not eaten
24147220.206578	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_drumstick_baked_breaded_skin_breading_not_eaten	Chicken drumstick baked breaded skin breading not eaten
24147230.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_drumstick_fast_food_skin_breading_eaten	Fried chicken drumstick fast food skin breading eaten
24147235.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_drumstick_fast_food_skin_breading_not_eaten	Fried chicken drumstick fast food skin breading not eaten
24147250.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_drumstick_fried_in_shortening_skinless_breading_eaten	Fried chicken drumstick fried in shortening skinless breading eaten
24147250.205538	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_drumstick_fried_in_oil_skinless_breading_eaten	Fried chicken drumstick fried in oil skinless breading eaten
24147260.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_drumstick_fried_in_shortening_skinless_breading_not_eaten	Fried chicken drumstick fried in shortening skinless breading not eaten
24147260.205972	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_drumstick_fried_in_oil_skinless_breading_not_eaten	Fried chicken drumstick fried in oil skinless breading not eaten
24152210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_thigh_baked_skin_eaten	Chicken thigh baked skin eaten
24152219.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_raw_thigh_with_skin	Chicken raw thigh with skin
24152220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_thigh_roasted_skin_not_eaten	Chicken thigh roasted skin not eaten
24152228.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_raw_thigh_with_skin_skin_removed	Chicken raw thigh with skin skin removed
24152229.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_raw_thigh_boneless_skinless	Chicken raw thigh boneless skinless
24153210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_thigh_stewed_skin_eaten	Chicken thigh stewed skin eaten
24153220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_thigh_stewed_skin_not_eaten	Chicken thigh stewed skin not eaten
24154210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_thigh_fried_in_shortening_no_breading_skin_eaten	Fried chicken thigh fried in shortening no breading skin eaten
24154210.205389	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_thigh_fried_in_oil_no_breading_skin_eaten	Fried chicken thigh fried in oil no breading skin eaten
24154210.21	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_thigh_fried_in_oil_skin_eaten	Chicken thigh fried in oil skin eaten
24154220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_thigh_fried_in_shortening_no_breading_skin_not_eaten	Fried chicken thigh fried in shortening no breading skin not eaten
24154220.205419	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_thigh_fried_in_oil_no_breading_skin_not_eaten	Fried chicken thigh fried in oil no breading skin not eaten
24157210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_thigh_fried_in_shortening_skin_breading_eaten	Fried chicken thigh fried in shortening skin breading eaten
24157210.205368	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_thigh_fried_in_oil_skin_breading_eaten	Fried chicken thigh fried in oil skin breading eaten
24157210.205845	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_thigh_baked_breaded_skin_breading_eaten	Chicken thigh baked breaded skin breading eaten
24157220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_thigh_fried_in_shortening_skin_breading_not_eaten	Fried chicken thigh fried in shortening skin breading not eaten
24157220.205683	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_thigh_fried_in_oil_skin_breading_not_eaten	Fried chicken thigh fried in oil skin breading not eaten
24157220.205909	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_thigh_baked_breaded_skin_breading_not_eaten	Chicken thigh baked breaded skin breading not eaten
24157230.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_thigh_fast_food_skin_breading_eaten	Fried chicken thigh fast food skin breading eaten
24157235.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_thigh_fast_food_skin_breading_not_eaten	Fried chicken thigh fast food skin breading not eaten
24157250.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_thigh_fried_in_shortening_skinless_breading_eaten	Fried chicken thigh fried in shortening skinless breading eaten
24157250.205490	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_thigh_fried_in_oil_skinless_breading_eaten	Fried chicken thigh fried in oil skinless breading eaten
24157250.206347	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_thigh_baked_skinless_breaded_breading_not_eaten	Chicken thigh baked skinless breaded breading not eaten
24157260.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_thigh_fried_in_shortening_skinless_breading_not_eaten	Fried chicken thigh fried in shortening skinless breading not eaten
24157260.205400	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_thigh_fried_in_oil_skinless_breading_not_eaten	Fried chicken thigh fried in oil skinless breading not eaten
24162110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_wing_baked_skin_eaten	Chicken wing baked skin eaten
24162119.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_raw_wing_with_skin	Chicken raw wing with skin
24162120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_wing_grilled_skin_not_eaten	Chicken wing grilled skin not eaten
24162129.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_raw_wing_with_skin_skin_removed	Chicken raw wing with skin skin removed
24163110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_wing_stewed_skin_eaten	Chicken wing stewed skin eaten
24163120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_wing_stewed_skin_not_eaten	Chicken wing stewed skin not eaten
24164110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_wing_fried_in_shortening_no_breading_skin_eaten	Fried chicken wing fried in shortening no breading skin eaten
24164110.205387	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_wing_fried_in_oil_no_breading_skin_eaten	Fried chicken wing fried in oil no breading skin eaten
24164120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_wing_fried_in_shortening_no_breading_skin_not_eaten	Fried chicken wing fried in shortening no breading skin not eaten
24164120.205504	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_wing_fried_in_oil_no_breading_skin_not_eaten	Fried chicken wing fried in oil no breading skin not eaten
24167110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_wing_fried_in_shortening_skin_breading_eaten	Fried chicken wing fried in shortening skin breading eaten
24167110.205393	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_wing_fried_in_oil_skin_breading_eaten	Fried chicken wing fried in oil skin breading eaten
24167110.205831	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_wing_baked_breaded_skin_breading_eaten	Chicken wing baked breaded skin breading eaten
24167120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_wing_fried_in_shortening_skin_breading_not_eaten	Fried chicken wing fried in shortening skin breading not eaten
24167120.205665	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_wing_fried_in_oil_skin_breading_not_eaten	Fried chicken wing fried in oil skin breading not eaten
24167120.206282	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_wing_baked_breaded_skin_breading_not_eaten	Chicken wing baked breaded skin breading not eaten
24167130.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_wing_fast_food_skin_breading_eaten	Fried chicken wing fast food skin breading eaten
24167135.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_wing_fast_food_skin_breading_not_eaten	Fried chicken wing fast food skin breading not eaten
24170200.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_back_cooked	Chicken back cooked
24180200.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_neck_or_ribs_cooked	Chicken neck or ribs cooked
24198340.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_tail	Chicken tail
24198440.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_skin_roasted	Chicken skin roasted
24198500.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_feet	Chicken feet
24198570.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_canned	Chicken canned
24198691.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Raising_Canes_3_box_combo_no_drink_	Raising Canes 3 box combo no drink 
24198700.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_patty_chicken_fillet_or_chicken_tenders_breaded_cooked_Banquet_Burger_King_Weaver_KFC_Tyson_McDonald_s_	Chicken patty chicken fillet or chicken tenders breaded cooked Banquet Burger King Weaver KFC Tyson McDonald s 
24198720.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_ground_cooked	Chicken ground cooked
24198729.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Ground_chicken_raw	Ground chicken raw
24198740.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Chicken_nuggets_McDonald_s_Weaver_Mini_Drums_Tyson_Chicken_Sticks_Carl_s_Jr_Chicken_Stars_	Chicken nuggets McDonald s Weaver Mini Drums Tyson Chicken Sticks Carl s Jr Chicken Stars 
24198840.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;L5_;Fried_chicken_chunks_Puerto_Rican_style	Fried chicken chunks Puerto Rican style
24201020.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_cutlet_white_meat_cooked_skin_not_eaten	Turkey cutlet white meat cooked skin not eaten
24201029.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_raw_breast_boneless_skinless	Turkey raw breast boneless skinless
24201039.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_raw_breast_bone_in_with_skin	Turkey raw breast bone in with skin
24201049.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_breast_whole_roasted	Turkey breast whole roasted
24201120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_white_meat_roasted_skin_not_eaten	Turkey white meat roasted skin not eaten
24201130.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_white_meat_roasted_skin_eaten	Turkey white meat roasted skin eaten
24201220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_dark_meat_roasted_skin_not_eaten	Turkey dark meat roasted skin not eaten
24201230.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_dark_meat_roasted_skin_eaten	Turkey dark meat roasted skin eaten
24201239.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_raw_leg_bone_in_with_skin	Turkey raw leg bone in with skin
24201320.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_white_and_dark_meat_roasted_skin_not_eaten	Turkey white and dark meat roasted skin not eaten
24201330.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_white_and_dark_meat_roasted_skin_eaten	Turkey white and dark meat roasted skin eaten
24201410.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_white_and_dark_meat_stewed_skin_not_eaten	Turkey white and dark meat stewed skin not eaten
24201420.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_white_and_dark_meat_stewed_skin_eaten	Turkey white and dark meat stewed skin eaten
24201510.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_white_and_dark_meat_smoked_skin_eaten	Turkey white and dark meat smoked skin eaten
24201520.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_white_and_dark_meat_smoked_skin_not_eaten	Turkey white and dark meat smoked skin not eaten
24201998.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_raw_whole_skin_removed	Turkey raw whole skin removed
24201999.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_raw_whole_with_skin	Turkey raw whole with skin
24202060.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_drumstick_roasted_skin_not_eaten	Turkey drumstick roasted skin not eaten
24202070.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_drumstick_roasted_skin_eaten	Turkey drumstick roasted skin eaten
24202120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_drumstick_smoked_skin_eaten	Turkey drumstick smoked skin eaten
24202460.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_thigh_cooked_skin_eaten	Turkey thigh cooked skin eaten
24202500.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_thigh_cooked_skin_not_eaten	Turkey thigh cooked skin not eaten
24202600.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_neck_cooked	Turkey neck cooked
24202699.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_raw_neck_skinless	Turkey raw neck skinless
24203010.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_wing_cooked_skin_not_eaten	Turkey wing cooked skin not eaten
24203020.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_wing_cooked_skin_eaten	Turkey wing cooked skin eaten
24203120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_wing_smoked_skin_eaten	Turkey wing smoked skin eaten
24204000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_rolled_roast_white_and_dark_meat_cooked	Turkey rolled roast white and dark meat cooked
24205000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_tail_cooked	Turkey tail cooked
24205100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_back_cooked	Turkey back cooked
24207000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_ground_cooked	Turkey ground cooked
24207098.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Ground_turkey_raw_85_lean	Ground turkey raw 85 lean
24207099.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Ground_turkey_raw_breast	Ground turkey raw breast
24207100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Ground_turkey_93_or_more_lean_cooked_no_bun	Ground turkey 93 or more lean cooked no bun
24208000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Turkey_nuggets	Turkey nuggets
24208500.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;L5_;Bacon_turkey_cooked	Bacon turkey cooked
24300110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Duck;L4_;L5_;Duck_cooked_skin_eaten	Duck cooked skin eaten
24300119.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Duck;L4_;L5_;Duck_raw_with_skin	Duck raw with skin
24300120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Duck;L4_;L5_;Duck_cooked_skin_not_eaten	Duck cooked skin not eaten
24302010.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Duck;L4_;L5_;Duck_pressed_Chinese	Duck pressed Chinese
24311010.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Duck;L4_;L5_;Goose_wild_roasted	Goose wild roasted
24401010.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Other_poultry;L4_;L5_;Cornish_game_hen_roasted_skin_eaten	Cornish game hen roasted skin eaten
24401020.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Other_poultry;L4_;L5_;Cornish_game_hen_roasted_skin_not_eaten	Cornish game hen roasted skin not eaten
24402100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Other_poultry;L4_;L5_;Dove_squab_pigeon_cooked	Dove squab pigeon cooked
24402110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Other_poultry;L4_;L5_;Dove_squab_pigeon_fried	Dove squab pigeon fried
24403100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Other_poultry;L4_;L5_;Quail_cooked	Quail cooked
24404100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Other_poultry;L4_;L5_;Pheasant_cooked	Pheasant cooked
25110120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Organ_meats_and_mixtures;L4_Liver;L5_;Liver_beef_braised	Liver beef braised
25110129.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Organ_meats_and_mixtures;L4_Liver;L5_;Liver_beef_raw	Liver beef raw
25110140.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Organ_meats_and_mixtures;L4_Liver;L5_;Liver_beef_fried	Liver beef fried
25110420.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Organ_meats_and_mixtures;L4_Liver;L5_;Liver_chicken_braised	Liver chicken braised
25110429.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Organ_meats_and_mixtures;L4_Liver;L5_;Liver_chicken_raw	Liver chicken raw
25110450.207088	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Organ_meats_and_mixtures;L4_Liver;L5_;Liver_chicken_fried_in_meat_drippings	Liver chicken fried in meat drippings
25112200.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Organ_meats_and_mixtures;L4_Liver;L5_;Liver_chicken_pate	Liver chicken pate
