FoodID	taxonomy	Main.food.description
14301010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cream_cheeses;L4_;Cheese_cream	Cheese cream
14410120.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Processed_cheeses_and_cheese_spreads;L4_;Cheese_American_reduced_fat	Cheese American reduced fat
14650160.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_mixtures;L4_;Alfredo_sauce	Alfredo sauce
21101129.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak;L4_;Steak_beef_raw_filet_boneless	Steak beef raw filet boneless
21101130.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak;L4_;Steak_beef_grilled_or_broiled_lean_only_eaten	Steak beef grilled or broiled lean only eaten
21102130.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak;L4_;Steak_beef_fried_lean_only_eaten	Steak beef fried lean only eaten
21304120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_oxtails_neckbones_short_ribs_head;L4_;Beef_shortribs_cooked_lean_only_eaten	Beef shortribs cooked lean only eaten
21304220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_oxtails_neckbones_short_ribs_head;L4_;Beef_shortribs_barbecued_with_sauce_lean_only_eaten	Beef shortribs barbecued with sauce lean only eaten
21401110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;L4_;Beef_roast_lean_and_fat_eaten_prime_rib_rib_roast_	Beef roast lean and fat eaten prime rib rib roast 
21401120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;L4_;Beef_roast_lean_only_eaten_prime_rib_rib_roast_	Beef roast lean only eaten prime rib rib roast 
21401129.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;L4_;Beef_raw_roast_eye_of_round_fat_trimmed	Beef raw roast eye of round fat trimmed
21407110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;L4_;Beef_pot_roast_braised_or_boiled_lean_and_fat_eaten	Beef pot roast braised or boiled lean and fat eaten
21407119.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;L4_;Beef_raw_roast_chuck_boneless_fat_not_trimmed	Beef raw roast chuck boneless fat not trimmed
21407120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;L4_;Beef_pot_roast_braised_or_boiled_lean_only_eaten	Beef pot roast braised or boiled lean only eaten
21417120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;L4_;Beef_brisket_cooked_lean_only_eaten	Beef brisket cooked lean only eaten
21501000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Ground_beef_beef_patties_beef_meatballs;L4_;Ground_beef_less_than_80_lean_cooked	Ground beef less than 80 lean cooked
21501200.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Ground_beef_beef_patties_beef_meatballs;L4_;Hamburger_patty_80_84_lean_cooked_no_bun	Hamburger patty 80 84 lean cooked no bun
21501300.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Ground_beef_beef_patties_beef_meatballs;L4_;Ground_beef_85_89_lean_cooked_ground_sirloin_ground_round_	Ground beef 85 89 lean cooked ground sirloin ground round 
21501350.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Ground_beef_beef_patties_beef_meatballs;L4_;Hamburger_patty_90_94_lean_cooked_no_bun	Hamburger patty 90 94 lean cooked no bun
21501360.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Ground_beef_beef_patties_beef_meatballs;L4_;Ground_beef_95_or_more_lean_cooked	Ground beef 95 or more lean cooked
21501369.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Ground_beef_beef_patties_beef_meatballs;L4_;Ground_beef_raw_95_lean	Ground beef raw 95 lean
21602100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Other_beef_items_beef_bacon_dried_beef_pastrami;L4_;Beef_jerky_Slim_Jim_Big_Jerk_	Beef jerky Slim Jim Big Jerk 
22000211.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_NFS_ground_dehydrated;L4_;Pad_Kraprow_Pork	Pad Kraprow Pork
22002000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_NFS_ground_dehydrated;L4_;Pork_ground_or_patty_cooked	Pork ground or patty cooked
22101110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;L4_;Pork_chop_broiled_baked_or_grilled_lean_and_fat_eaten	Pork chop broiled baked or grilled lean and fat eaten
22101120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;L4_;Pork_chop_broiled_baked_or_grilled_lean_only_eaten	Pork chop broiled baked or grilled lean only eaten
22101210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;L4_;Pork_chop_fried_lean_and_fat_eaten	Pork chop fried lean and fat eaten
22101220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;L4_;Pork_chop_fried_lean_only_eaten	Pork chop fried lean only eaten
22101320.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;L4_;Pork_chop_fried_breaded_or_floured_lean_only_eaten	Pork chop fried breaded or floured lean only eaten
22101520.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;L4_;Pork_chop_stewed_lean_only_eaten	Pork chop stewed lean only eaten
22199999.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;L4_;Pork_raw_chops_top_loin_boneless_fat_trimmed	Pork raw chops top loin boneless fat trimmed
22210399.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_steaks_cutlets;L4_;Pork_raw_tenderloin_fat_not_trimmed	Pork raw tenderloin fat not trimmed
22301110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Ham;L4_;Ham_fresh_cooked_lean_and_fat_eaten	Ham fresh cooked lean and fat eaten
22311450.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Ham;L4_;Prosciutto	Prosciutto
22401010.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_roasts;L4_;Pork_roast_loin_cooked_lean_and_fat_eaten	Pork roast loin cooked lean and fat eaten
22601000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Bacon_salt_pork;L4_;Bacon_pork_cooked	Bacon pork cooked
22701010.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Other_pork_items;L4_;Pork_spareribs_cooked_lean_and_fat_eaten	Pork spareribs cooked lean and fat eaten
22701020.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Other_pork_items;L4_;Pork_spareribs_cooked_lean_only_eaten	Pork spareribs cooked lean only eaten
22701050.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Other_pork_items;L4_;Pork_spareribs_barbecued_with_sauce_lean_only_eaten	Pork spareribs barbecued with sauce lean only eaten
22705010.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Other_pork_items;L4_;Pork_pig_s_ears_tail_head_snout_miscellaneous_parts_cooked	Pork pig s ears tail head snout miscellaneous parts cooked
22706010.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Other_pork_items;L4_;Pork_neck_bones_cooked	Pork neck bones cooked
22708010.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Other_pork_items;L4_;Pork_pig_s_hocks_cooked	Pork pig s hocks cooked
22709010.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Other_pork_items;L4_;Pork_skin_deep_fried_pork_rinds_	Pork skin deep fried pork rinds 
22709110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Other_pork_items;L4_;Pork_Skin	Pork Skin
23104020.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Lamb_veal_game_other;L3_Lamb_and_goat;L4_;Lamb_loin_chop_cooked_lean_only_eaten	Lamb loin chop cooked lean only eaten
23150200.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Lamb_veal_game_other;L3_Lamb_and_goat;L4_;Goat_fried	Goat fried
23321100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Lamb_veal_game_other;L3_Game;L4_;Venison_deer_roasted	Venison deer roasted
23333100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Lamb_veal_game_other;L3_Game;L4_;Squirrel_cooked	Squirrel cooked
24122119.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_raw_breast_bone_in_with_skin	Chicken raw breast bone in with skin
24122120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_breast_roasted_skin_not_eaten	Chicken breast roasted skin not eaten
24122129.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_raw_breast_boneless_skinless	Chicken raw breast boneless skinless
24123120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_breast_stewed_skin_not_eaten	Chicken breast stewed skin not eaten
24124110.205388	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Fried_chicken_breast_fried_in_oil_no_breading_skin_eaten	Fried chicken breast fried in oil no breading skin eaten
24124120.205407	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Fried_chicken_breast_fried_in_oil_no_breading_skin_not_eaten	Fried chicken breast fried in oil no breading skin not eaten
24127110.205433	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Fried_chicken_breast_fried_in_oil_skin_breading_eaten	Fried chicken breast fried in oil skin breading eaten
24127120.205996	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Fried_chicken_breast_fried_in_oil_skin_breading_not_eaten	Fried chicken breast fried in oil skin breading not eaten
24127150.205374	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Fried_chicken_breast_fried_in_oil_skinless_breading_eaten	Fried chicken breast fried in oil skinless breading eaten
24127150.21	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_breast_boneless_skinless_baked_breaded_breading_eaten	Chicken breast boneless skinless baked breaded breading eaten
24127160.205835	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_breast_boneless_skinless_baked_breaded_breading_not_eaten	Chicken breast boneless skinless baked breaded breading not eaten
24132210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_leg_quarter_drumstick_and_thigh_baked_skin_eaten	Chicken leg quarter drumstick and thigh baked skin eaten
24134210.21	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_drumstick_fried_in_oil_skin_eaten	Chicken drumstick fried in oil skin eaten
24142210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_drumstick_grilled_skin_eaten	Chicken drumstick grilled skin eaten
24142220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_drumstick_baked_skin_not_eaten	Chicken drumstick baked skin not eaten
24143210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_drumstick_stewed_skin_eaten	Chicken drumstick stewed skin eaten
24147210.205362	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Fried_chicken_drumstick_fried_in_oil_skin_breading_eaten	Fried chicken drumstick fried in oil skin breading eaten
24147220.206578	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_drumstick_baked_breaded_skin_breading_not_eaten	Chicken drumstick baked breaded skin breading not eaten
24152210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_thigh_baked_skin_eaten	Chicken thigh baked skin eaten
24152220.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_thigh_roasted_skin_not_eaten	Chicken thigh roasted skin not eaten
24154210.21	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_thigh_fried_in_oil_skin_eaten	Chicken thigh fried in oil skin eaten
24162110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_wing_baked_skin_eaten	Chicken wing baked skin eaten
24162119.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_raw_wing_with_skin	Chicken raw wing with skin
24162120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_wing_grilled_skin_not_eaten	Chicken wing grilled skin not eaten
24163110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_wing_stewed_skin_eaten	Chicken wing stewed skin eaten
24164110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Fried_chicken_wing_fried_in_shortening_no_breading_skin_eaten	Fried chicken wing fried in shortening no breading skin eaten
24167110.205393	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Fried_chicken_wing_fried_in_oil_skin_breading_eaten	Fried chicken wing fried in oil skin breading eaten
24198500.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_feet	Chicken feet
24198691.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Raising_Canes_3_box_combo_no_drink_	Raising Canes 3 box combo no drink 
24198700.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_patty_chicken_fillet_or_chicken_tenders_breaded_cooked_Banquet_Burger_King_Weaver_KFC_Tyson_McDonald_s_	Chicken patty chicken fillet or chicken tenders breaded cooked Banquet Burger King Weaver KFC Tyson McDonald s 
24198720.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_ground_cooked	Chicken ground cooked
24198740.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_;Chicken_nuggets_McDonald_s_Weaver_Mini_Drums_Tyson_Chicken_Sticks_Carl_s_Jr_Chicken_Stars_	Chicken nuggets McDonald s Weaver Mini Drums Tyson Chicken Sticks Carl s Jr Chicken Stars 
24201130.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;Turkey_white_meat_roasted_skin_eaten	Turkey white meat roasted skin eaten
24201239.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;Turkey_raw_leg_bone_in_with_skin	Turkey raw leg bone in with skin
24207099.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Turkey;L4_;Ground_turkey_raw_breast	Ground turkey raw breast
24300110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Duck;L4_;Duck_cooked_skin_eaten	Duck cooked skin eaten
24300120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Duck;L4_;Duck_cooked_skin_not_eaten	Duck cooked skin not eaten
25110140.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Organ_meats_and_mixtures;L4_Liver;Liver_beef_fried	Liver beef fried
25110420.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Organ_meats_and_mixtures;L4_Liver;Liver_chicken_braised	Liver chicken braised
25110450.207088	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Organ_meats_and_mixtures;L4_Liver;Liver_chicken_fried_in_meat_drippings	Liver chicken fried in meat drippings
25112200.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Organ_meats_and_mixtures;L4_Liver;Liver_chicken_pate	Liver chicken pate
25160000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Organ_meats_and_mixtures;L4_Tongue;Tongue_cooked	Tongue cooked
25170420.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Organ_meats_and_mixtures;L4_Other_variety_meats;Gizzard_cooked	Gizzard cooked
25170429.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Organ_meats_and_mixtures;L4_Other_variety_meats;Chicken_raw_gizzards	Chicken raw gizzards
25210210.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Frankfurters;Hot_dog_frankfurter_beef	Hot dog frankfurter beef
25220140.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;Sausage_beef_cooked	Sausage beef cooked
25220350.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;Sausage_bratwurst_pork_cooked	Sausage bratwurst pork cooked
25220370.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Sausages;Bratwurst_beef_cooked	Bratwurst beef cooked
