FoodID	taxonomy	Main.food.description
11514100.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Cocoa_sugar_and_dry_milk_mixture_water_added	Cocoa sugar and dry milk mixture water added
11514300.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Cocoa_with_nonfat_dry_milk_and_low_calorie_sweetener_mixture_water_added	Cocoa with nonfat dry milk and low calorie sweetener mixture water added
11531000.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Eggnog_made_with_whole_milk	Eggnog made with whole milk
11542100.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Carry_out_milk_shake_chocolate	Carry out milk shake chocolate
11553000.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Fruit_smoothie_drink_made_with_fruit_or_fruit_juice_and_dairy_products	Fruit smoothie drink made with fruit or fruit juice and dairy products
11553100.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_;L5_;Fruit_smoothie_drink_NFS	Fruit smoothie drink NFS
11830160.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_dry_and_powdered_mixtures_with;L4_;L5_;Cocoa_or_chocolate_flavored_beverage_powder_with_sugar_dry_mix_not_reconstituted	Cocoa or chocolate flavored beverage powder with sugar dry mix not reconstituted
11830800.0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_dry_and_powdered_mixtures_with;L4_;L5_;Instant_breakfast_powder_not_reconstituted	Instant breakfast powder not reconstituted
12100100.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_;L5_;Cream_NS_as_to_light_heavy_or_half_and_half	Cream NS as to light heavy or half and half
12110100.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_;L5_;Cream_light_fluid	Cream light fluid
12120100.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_;L5_;Cream_half_and_half	Cream half and half
12130100.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_;L5_;Cream_heavy_fluid	Cream heavy fluid
12140000.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_;L5_;Cream_heavy_whipped_sweetened	Cream heavy whipped sweetened
12140100.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_;L5_;Cream_whipped_pressurized_container	Cream whipped pressurized container
12210200.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_;L5_;Cream_substitute_liquid	Cream substitute liquid
12210210.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_;L5_;Cream_substitute_flavored_liquid	Cream substitute flavored liquid
12210255.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_;L5_;Cream_substitute_light_flavored_liquid	Cream substitute light flavored liquid
12210270.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_;L5_;Cream_substitute_fat_free_flavored_liquid	Cream substitute fat free flavored liquid
12210310.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_;L5_;Cream_substitute_sugar_free_flavored_liquid	Cream substitute sugar free flavored liquid
12210420.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_;L5_;Cream_substitute_flavored_powdered	Cream substitute flavored powdered
12220200.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_;L5_;Whipped_topping_nondairy_frozen	Whipped topping nondairy frozen
12220280.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_;L5_;Whipped_topping_nondairy_frozen_sugar_free	Whipped topping nondairy frozen sugar free
12310100.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sour_cream;L4_;L5_;Sour_cream	Sour cream
12310370.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sour_cream;L4_;L5_;Sour_cream_fat_free	Sour cream fat free
12350000.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sour_cream;L4_;L5_;Dip_sour_cream_base	Dip sour cream base
12350100.0	L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sour_cream;L4_;L5_;Spinach_dip	Spinach dip
13110100.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Ice_cream_regular_flavors_other_than_chocolate	Ice cream regular flavors other than chocolate
13110120.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Ice_cream_rich_flavors_other_than_chocolate	Ice cream rich flavors other than chocolate
13110200.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Ice_cream_soft_serve_flavors_other_than_chocolate	Ice cream soft serve flavors other than chocolate
13120100.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Ice_cream_bar_or_stick_chocolate_covered	Ice cream bar or stick chocolate covered
13120110.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Ice_cream_bar_or_stick_chocolate_or_caramel_covered_with_nuts	Ice cream bar or stick chocolate or caramel covered with nuts
13120500.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Ice_cream_sandwich	Ice cream sandwich
13120710.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Ice_cream_cone_chocolate_covered_with_nuts_flavors_other_than_chocolate	Ice cream cone chocolate covered with nuts flavors other than chocolate
13120790.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Ice_cream_sundae_cone	Ice cream sundae cone
13120800.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Ice_cream_soda_flavors_other_than_chocolate	Ice cream soda flavors other than chocolate
13122100.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Ice_cream_pie_no_crust	Ice cream pie no crust
13126000.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Ice_cream_fried	Ice cream fried
13130300.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Light_ice_cream_flavors_other_than_chocolate_formerly_ice_milk_	Light ice cream flavors other than chocolate formerly ice milk 
13130600.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Light_ice_cream_soft_serve_flavors_other_than_chocolate_formerly_ice_milk_	Light ice cream soft serve flavors other than chocolate formerly ice milk 
13130620.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Light_ice_cream_soft_serve_cone_flavors_other_than_chocolate_formerly_ice_milk_	Light ice cream soft serve cone flavors other than chocolate formerly ice milk 
13130700.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Light_ice_cream_soft_serve_blended_with_candy_or_cookies	Light ice cream soft serve blended with candy or cookies
13140900.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Light_ice_cream_fudgesicle_formerly_ice_milk_	Light ice cream fudgesicle formerly ice milk 
13150000.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Sherbet_all_flavors	Sherbet all flavors
13160160.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Fat_free_ice_cream_no_sugar_added_flavors_other_than_chocolate	Fat free ice cream no sugar added flavors other than chocolate
13161520.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Milk_dessert_sandwich_bar_frozen_with_low_calorie_sweetener_made_from_lowfat_milk	Milk dessert sandwich bar frozen with low calorie sweetener made from lowfat milk
13161600.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_;L5_;Milk_dessert_bar_frozen_made_from_lowfat_milk_and_low_calorie_sweetener	Milk dessert bar frozen made from lowfat milk and low calorie sweetener
13210110.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk;L4_;L5_;Pudding_bread	Pudding bread
13210220.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk;L4_;L5_;Pudding_chocolate_NS_as_to_from_dry_mix_or_ready_to_eat	Pudding chocolate NS as to from dry mix or ready to eat
13210300.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk;L4_;L5_;Custard	Custard
13210410.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk;L4_;L5_;Pudding_rice	Pudding rice
13220110.200385	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk;L4_;L5_;Pudding_flavors_other_than_chocolate_prepared_from_dry_mix_milk_added_W_WHOLE_MILK	Pudding flavors other than chocolate prepared from dry mix milk added W WHOLE MILK
13220120.201777	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk;L4_;L5_;Pudding_chocolate_prepared_from_dry_mix_milk_added_W_1_MILK	Pudding chocolate prepared from dry mix milk added W 1 MILK
13230200.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk;L4_;L5_;Pudding_ready_to_eat_chocolate_and_non_chocolate_flavors_combined	Pudding ready to eat chocolate and non chocolate flavors combined
13252600.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk;L4_;L5_;Tiramisu	Tiramisu
13411000.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_White_sauces_and_milk_gravies;L4_;L5_;White_sauce_milk_sauce	White sauce milk sauce
13412000.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_White_sauces_and_milk_gravies;L4_;L5_;Milk_gravy_quick_gravy	Milk gravy quick gravy
14010000.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_NS_as_to_type;L4_;L5_;Cheese_NFS	Cheese NFS
14010100.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_NS_as_to_type;L4_;L5_;Cheese_Cheddar_or_American_type_NS_as_to_natural_or_processed	Cheese Cheddar or American type NS as to natural or processed
14100100.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_natural_NFS	Cheese natural NFS
14101010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Blue_or_Roquefort	Cheese Blue or Roquefort
14102010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Brick	Cheese Brick
14103020.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Brie	Cheese Brie
14104010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_natural_Cheddar_or_American_type	Cheese natural Cheddar or American type
14104200.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Colby	Cheese Colby
14104250.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Colby_Jack	Cheese Colby Jack
14104400.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Feta	Cheese Feta
14104700.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_goat	Cheese goat
14105010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Gouda_or_Edam	Cheese Gouda or Edam
14105200.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Gruyere	Cheese Gruyere
14106200.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Monterey	Cheese Monterey
14107010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Mozzarella_NFS	Cheese Mozzarella NFS
14107020.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Mozzarella_whole_milk	Cheese Mozzarella whole milk
14107030.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Mozzarella_part_skim	Cheese Mozzarella part skim
14107060.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Mozzarella_nonfat_or_fat_free	Cheese Mozzarella nonfat or fat free
14107200.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Muenster	Cheese Muenster
14107250.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Muenster_reduced_fat	Cheese Muenster reduced fat
14108010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Parmesan_dry_grated	Cheese Parmesan dry grated
14108020.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Parmesan_hard	Cheese Parmesan hard
14108400.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Provolone	Cheese Provolone
14108420.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_provolone_reduced_fat	Cheese provolone reduced fat
14109010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Swiss	Cheese Swiss
14109030.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Swiss_reduced_fat	Cheese Swiss reduced fat
14120010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Cheese_Mexican_blend	Cheese Mexican blend
14132000.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Queso_Chihuahua	Queso Chihuahua
14133000.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_;L5_;Queso_Fresco	Queso Fresco
14200100.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cottage_cheeses;L4_;L5_;Cheese_cottage_NFS	Cheese cottage NFS
14201010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cottage_cheeses;L4_;L5_;Cheese_cottage_creamed_large_or_small_curd	Cheese cottage creamed large or small curd
14203020.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cottage_cheeses;L4_;L5_;Cheese_cottage_salted_dry_curd	Cheese cottage salted dry curd
14204010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cottage_cheeses;L4_;L5_;Cheese_cottage_lowfat_1_2_fat_	Cheese cottage lowfat 1 2 fat 
14301010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cream_cheeses;L4_;L5_;Cheese_cream	Cheese cream
14303010.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cream_cheeses;L4_;L5_;Cheese_cream_light_or_lite_formerly_called_Cream_Cheese_Lowfat_	Cheese cream light or lite formerly called Cream Cheese Lowfat 
14410200.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Processed_cheeses_and_cheese_spreads;L4_;L5_;Cheese_processed_American_or_Cheddar_type	Cheese processed American or Cheddar type
14410330.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Processed_cheeses_and_cheese_spreads;L4_;L5_;Cheese_spread_American_or_Cheddar_cheese_base_reduced_fat	Cheese spread American or Cheddar cheese base reduced fat
14410350.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Processed_cheeses_and_cheese_spreads;L4_;L5_;Cheese_processed_American_or_Cheddar_type_nonfat_or_fat_free	Cheese processed American or Cheddar type nonfat or fat free
14410400.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Processed_cheeses_and_cheese_spreads;L4_;L5_;Cheese_processed_Swiss	Cheese processed Swiss
14410600.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Processed_cheeses_and_cheese_spreads;L4_;L5_;Cheese_processed_with_vegetables	Cheese processed with vegetables
14420100.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Processed_cheeses_and_cheese_spreads;L4_;L5_;Cheese_spread_American_or_Cheddar_cheese_base	Cheese spread American or Cheddar cheese base
14420200.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Processed_cheeses_and_cheese_spreads;L4_;L5_;Cheese_spread_cream_cheese_regular	Cheese spread cream cheese regular
14620100.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_mixtures;L4_;L5_;Dip_cream_cheese_base	Dip cream cheese base
14620200.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_mixtures;L4_;L5_;Dip_cheese_base_other_than_cream_cheese	Dip cheese base other than cream cheese
14650100.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_mixtures;L4_;L5_;Cheese_sauce	Cheese sauce
14650160.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_mixtures;L4_;L5_;Alfredo_sauce	Alfredo sauce
14660200.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_mixtures;L4_;L5_;Cheese_nuggets_or_pieces_breaded_baked_or_fried	Cheese nuggets or pieces breaded baked or fried
14710200.0	L1_Milk_and_Milk_Products;L2_Cheeses;L3_Cheese_soups;L4_;L5_;Beer_cheese_soup_made_with_milk	Beer cheese soup made with milk
20000000.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meat;L3_Meat_NS_as_to_type;L4_;L5_;Meat_NFS	Meat NFS
20000200.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Meat;L3_Meat_NS_as_to_type;L4_;L5_;Ground_meat_NFS	Ground meat NFS
21000100.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_NFS;L4_;L5_;Beef_NS_as_to_cut_cooked_NS_as_to_fat_eaten	Beef NS as to cut cooked NS as to fat eaten
21000120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_NFS;L4_;L5_;Beef_NS_as_to_cut_cooked_lean_only_eaten	Beef NS as to cut cooked lean only eaten
21101010.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak;L4_;L5_;Beef_steak_NS_as_to_cooking_method_lean_and_fat_eaten	Beef steak NS as to cooking method lean and fat eaten
21101020.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak;L4_;L5_;Beef_steak_NS_as_to_cooking_method_lean_only_eaten	Beef steak NS as to cooking method lean only eaten
21101120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak;L4_;L5_;Beef_steak_broiled_or_baked_lean_and_fat_eaten	Beef steak broiled or baked lean and fat eaten
21101130.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak;L4_;L5_;Beef_steak_broiled_or_baked_lean_only_eaten	Beef steak broiled or baked lean only eaten
21102110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak;L4_;L5_;Beef_steak_fried_NS_as_to_fat_eaten	Beef steak fried NS as to fat eaten
21102130.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_steak;L4_;L5_;Beef_steak_fried_lean_only_eaten	Beef steak fried lean only eaten
21401110.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;L4_;L5_;Beef_roast_roasted_lean_and_fat_eaten	Beef roast roasted lean and fat eaten
21401120.0	L1_Meat_Poultry_Fish_and_Mixtures;L2_Beef;L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;L4_;L5_;Beef_roast_roasted_lean_only_eaten	Beef roast roasted lean only eaten
